transaction_id,user_id,timestamp,amount,merchant_category,device_id,country,is_fraud,fraud_type
txn_0014645,467,2026-04-11 17:42:09,343.25,pharmacy,dev_467_58858,IN,0,none
txn_0014646,1602,2026-04-11 17:42:18,692.52,fashion,dev_1602_74822,IN,0,none
txn_0014647,383,2026-04-11 17:42:50,97.37,grocery,dev_383_21678,IN,0,none
txn_0014648,1223,2026-04-11 17:43:00,609.44,dining,dev_1223_40903,IN,0,none
txn_0014649,1094,2026-04-11 17:43:55,94.72,entertainment,dev_1094_58315,IN,0,none
txn_0014650,1007,2026-04-11 17:44:55,658.26,travel,dev_1007_18240,IN,0,none
txn_0014651,1682,2026-04-11 17:44:59,804.97,travel,dev_1682_72211,AE,0,none
txn_0014652,704,2026-04-11 17:45:16,1367.22,grocery,dev_704_55646,IN,0,none
txn_0014653,300,2026-04-11 17:45:24,1142.53,electronics,dev_300_62662,IN,0,none
txn_0014654,566,2026-04-11 17:45:25,95.61,fuel,dev_566_21850,NG,0,none
txn_0014655,998,2026-04-11 17:45:33,502.57,pharmacy,dev_998_48577,IN,0,none
txn_0014656,640,2026-04-11 17:46:07,2858.26,utilities,dev_640_50548,IN,0,none
txn_0014657,1526,2026-04-11 17:48:39,65.78,fashion,dev_1526_14102,IN,0,none
txn_0014658,1282,2026-04-11 17:50:23,2823.42,entertainment,dev_1282_65860,IN,0,none
txn_0014659,639,2026-04-11 17:50:51,314.21,utilities,dev_639_30689,IN,0,none
txn_0014660,1090,2026-04-11 17:53:10,332.4,fashion,dev_1090_19352,IN,0,none
txn_0014661,1731,2026-04-11 17:53:40,900.78,digital_goods,dev_1731_36061,IN,0,none
txn_0014662,1213,2026-04-11 17:54:19,1064.29,electronics,dev_1213_99273,IN,0,none
txn_0014663,187,2026-04-11 17:54:31,293.86,digital_goods,dev_187_77239,SG,0,none
txn_0014664,92,2026-04-11 17:55:15,706.51,entertainment,dev_92_68995,IN,0,none
txn_0014665,880,2026-04-11 17:56:56,1145.93,electronics,dev_880_15234,IN,0,none
txn_0014666,974,2026-04-11 17:56:56,951.43,pharmacy,dev_974_alt,IN,0,none
txn_0014667,1656,2026-04-11 17:57:18,604.43,grocery,dev_1656_29207,GB,0,none
txn_0014668,446,2026-04-11 17:57:20,1272.95,fashion,dev_446_38533,IN,0,none
txn_0014669,584,2026-04-11 17:57:42,1900.11,grocery,dev_584_62987,IN,0,none
txn_0014670,261,2026-04-11 17:57:54,901.43,fashion,dev_261_71559,IN,0,none
txn_0014671,7,2026-04-11 17:57:57,652.97,dining,dev_7_60132,IN,0,none
txn_0014672,745,2026-04-11 17:59:07,91.17,fuel,dev_745_28424,IN,0,none
txn_0014673,93,2026-04-11 17:59:19,437.95,fuel,dev_93_21642,IN,0,none
txn_0014674,472,2026-04-11 17:59:50,753.08,grocery,dev_472_82362,IN,0,none
txn_0014675,54,2026-04-11 18:00:17,274.1,pharmacy,dev_54_20269,IN,0,none
txn_0014676,1118,2026-04-11 18:00:35,733.82,fuel,dev_1118_41733,IN,0,none
txn_0014677,1488,2026-04-11 18:00:43,737.54,travel,dev_1488_43568,IN,0,none
txn_0014678,1244,2026-04-11 18:01:22,526.87,fashion,dev_1244_74815,IN,0,none
txn_0014679,139,2026-04-11 18:02:22,2672.4,grocery,dev_139_37266,IN,0,none
txn_0014680,1789,2026-04-11 18:02:50,1100.89,entertainment,dev_1789_41773,IN,0,none
txn_0014681,383,2026-04-11 18:03:25,228.34,grocery,dev_383_alt,IN,0,none
txn_0014682,359,2026-04-11 18:04:13,87.22,travel,dev_359_33740,IN,0,none
txn_0014683,59,2026-04-11 18:04:57,208.2,dining,dev_59_99885,AE,0,none
txn_0014684,1103,2026-04-11 18:05:43,821.4,grocery,dev_1103_29903,IN,0,none
txn_0014685,123,2026-04-11 18:08:22,9595.34,fuel,dev_123_alt,IN,0,none
txn_0014686,217,2026-04-11 18:09:27,2740.55,entertainment,dev_217_alt,IN,0,none
txn_0014687,350,2026-04-11 18:10:32,969.71,utilities,dev_350_44773,IN,0,none
txn_0014688,1123,2026-04-11 18:10:43,573.69,fuel,dev_1123_33216,IN,0,none
txn_0014689,1714,2026-04-11 18:10:55,1139.02,entertainment,dev_1714_26420,IN,0,none
txn_0014690,112,2026-04-11 18:11:00,924.8,electronics,dev_112_20379,IN,0,none
txn_0014691,1717,2026-04-11 18:11:55,994.87,grocery,dev_1717_22434,IN,0,none
txn_0014692,162,2026-04-11 18:12:00,58.88,entertainment,dev_fraud_162_84651,IN,1,card_testing
txn_0014693,399,2026-04-11 18:13:22,385.29,electronics,dev_399_97628,IN,0,none
txn_0014694,415,2026-04-11 18:13:49,522.47,entertainment,dev_415_39782,IN,0,none
txn_0014695,162,2026-04-11 18:14:24,23.11,digital_goods,dev_fraud_162_84651,IN,1,card_testing
txn_0014696,162,2026-04-11 18:14:35,45.56,entertainment,dev_fraud_162_84651,IN,1,card_testing
txn_0014697,426,2026-04-11 18:14:37,133.64,electronics,dev_426_57681,IN,0,none
txn_0014698,157,2026-04-11 18:14:40,1577.33,electronics,dev_157_29059,RU,0,none
txn_0014699,704,2026-04-11 18:15:41,1221.15,grocery,dev_704_55646,IN,0,none
txn_0014700,262,2026-04-11 18:15:53,1304.55,entertainment,dev_262_17729,IN,0,none
txn_0014701,319,2026-04-11 18:16:21,726.7,travel,dev_319_83808,IN,0,none
txn_0014702,1116,2026-04-11 18:16:33,1128.96,pharmacy,dev_1116_47246,IN,0,none
txn_0014703,162,2026-04-11 18:17:14,50.96,entertainment,dev_fraud_162_84651,IN,1,card_testing
txn_0014704,181,2026-04-11 18:18:03,1073.36,pharmacy,dev_181_11964,IN,0,none
txn_0014705,1543,2026-04-11 18:18:11,149.28,travel,dev_1543_87777,AE,0,none
txn_0014706,1215,2026-04-11 18:18:23,326.64,travel,dev_1215_43195,IN,0,none
txn_0014707,162,2026-04-11 18:23:57,17.58,entertainment,dev_fraud_162_84651,IN,1,card_testing
txn_0014708,979,2026-04-11 18:25:52,195.85,entertainment,dev_979_33528,IN,0,none
txn_0014709,912,2026-04-11 18:27:07,679.03,grocery,dev_912_40612,IN,0,none
txn_0014710,979,2026-04-11 18:27:08,243.53,pharmacy,dev_979_33528,IN,0,none
txn_0014711,930,2026-04-11 18:27:49,1356.73,fuel,dev_930_74489,IN,0,none
txn_0014712,1399,2026-04-11 18:27:55,771.27,fuel,dev_1399_16887,IN,0,none
txn_0014713,225,2026-04-11 18:28:31,307.25,dining,dev_225_alt,IN,0,none
txn_0014714,1243,2026-04-11 18:28:55,1077.46,fuel,dev_1243_48453,IN,0,none
txn_0014715,1299,2026-04-11 18:31:18,308.45,fashion,dev_1299_34026,IN,0,none
txn_0014716,162,2026-04-11 18:31:45,35.97,digital_goods,dev_fraud_162_84651,IN,1,card_testing
txn_0014717,159,2026-04-11 18:31:47,996.84,dining,dev_159_32171,IN,0,none
txn_0014718,1403,2026-04-11 18:32:00,1307.69,travel,dev_1403_22056,IN,0,none
txn_0014719,162,2026-04-11 18:32:06,17.38,digital_goods,dev_fraud_162_84651,IN,1,card_testing
txn_0014720,1313,2026-04-11 18:32:47,192.58,utilities,dev_1313_57034,IN,0,none
txn_0014721,768,2026-04-11 18:34:59,159.2,digital_goods,dev_768_90824,IN,0,none
txn_0014722,1626,2026-04-11 18:35:00,944.02,fuel,dev_1626_20112,IN,0,none
txn_0014723,19,2026-04-11 18:35:00,124.41,utilities,dev_19_74385,IN,0,none
txn_0014724,178,2026-04-11 18:36:03,315.19,travel,dev_178_56805,IN,0,none
txn_0014725,1326,2026-04-11 18:36:36,388.81,travel,dev_1326_73766,IN,0,none
txn_0014726,1326,2026-04-11 18:37:08,1062.59,travel,dev_1326_73766,IN,0,none
txn_0014727,125,2026-04-11 18:37:21,4068.79,fuel,dev_125_45750,IN,0,none
txn_0014728,687,2026-04-11 18:38:35,403.8,electronics,dev_687_99232,IN,0,none
txn_0014729,287,2026-04-11 18:40:19,1380.0,fuel,dev_287_41931,IN,0,none
txn_0014730,267,2026-04-11 18:40:43,1361.76,electronics,dev_267_81177,IN,0,none
txn_0014731,128,2026-04-11 18:40:48,1274.43,dining,dev_128_28523,IN,0,none
txn_0014732,1582,2026-04-11 18:41:14,4117.62,entertainment,dev_1582_81248,IN,0,none
txn_0014733,1776,2026-04-11 18:41:22,2427.16,pharmacy,dev_1776_69053,IN,0,none
txn_0014734,1103,2026-04-11 18:42:03,1133.15,grocery,dev_1103_29903,IN,0,none
txn_0014735,92,2026-04-11 18:42:38,973.42,entertainment,dev_92_68995,IN,0,none
txn_0014736,1309,2026-04-11 18:43:19,289.97,travel,dev_1309_79969,IN,0,none
txn_0014737,746,2026-04-11 18:43:46,2158.88,entertainment,dev_746_61121,IN,0,none
txn_0014738,375,2026-04-11 18:43:57,1420.18,grocery,dev_375_54391,RU,0,none
txn_0014739,25,2026-04-11 18:43:58,1160.35,grocery,dev_25_31306,IN,0,none
txn_0014740,71,2026-04-11 18:45:48,411.27,grocery,dev_71_alt,IN,0,none
txn_0014741,321,2026-04-11 18:47:44,1989.51,pharmacy,dev_321_21702,IN,0,none
txn_0014742,607,2026-04-11 18:47:53,1204.47,travel,dev_607_91887,AE,0,none
txn_0014743,493,2026-04-11 18:49:11,292.14,entertainment,dev_493_69690,US,0,none
txn_0014744,410,2026-04-11 18:50:15,397.29,pharmacy,dev_410_alt,IN,0,none
txn_0014745,963,2026-04-11 18:51:22,188.77,grocery,dev_963_79875,AE,0,none
txn_0014746,1073,2026-04-11 18:52:04,222.73,pharmacy,dev_1073_32133,IN,0,none
txn_0014747,274,2026-04-11 18:52:59,1110.33,electronics,dev_274_43652,IN,0,none
txn_0014748,1462,2026-04-11 18:54:58,1923.8,fuel,dev_1462_17404,IN,0,none
txn_0014749,1099,2026-04-11 18:55:19,3018.41,digital_goods,dev_1099_12219,IN,0,none
txn_0014750,607,2026-04-11 18:56:05,769.26,travel,dev_607_91887,AE,0,none
txn_0014751,1175,2026-04-11 18:56:57,886.06,utilities,dev_1175_42085,IN,0,none
txn_0014752,614,2026-04-11 18:57:09,2426.91,travel,dev_614_46064,IN,0,none
txn_0014753,1237,2026-04-11 18:58:36,1687.7,travel,dev_1237_51054,GB,0,none
txn_0014754,1393,2026-04-11 19:01:06,1267.51,entertainment,dev_1393_99832,IN,0,none
txn_0014755,903,2026-04-11 19:02:30,425.96,grocery,dev_903_72126,IN,0,none
txn_0014756,902,2026-04-11 19:03:08,170.93,fashion,dev_902_11344,IN,0,none
txn_0014757,1040,2026-04-11 19:03:51,1630.72,entertainment,dev_1040_97497,IN,0,none
txn_0014758,1018,2026-04-11 19:04:55,827.92,electronics,dev_1018_32005,IN,0,none
txn_0014759,1768,2026-04-11 19:05:05,1770.19,entertainment,dev_1768_67307,IN,0,none
txn_0014760,537,2026-04-11 19:06:00,929.05,electronics,dev_537_31658,IN,0,none
txn_0014761,92,2026-04-11 19:06:22,1701.68,entertainment,dev_92_68995,IN,0,none
txn_0014762,501,2026-04-11 19:07:42,380.68,grocery,dev_501_98399,IN,0,none
txn_0014763,223,2026-04-11 19:10:07,962.3,fuel,dev_223_54873,AE,0,none
txn_0014764,1144,2026-04-11 19:11:32,341.87,grocery,dev_1144_95038,GB,0,none
txn_0014765,94,2026-04-11 19:11:54,2761.2,pharmacy,dev_94_64904,IN,0,none
txn_0014766,863,2026-04-11 19:12:57,286.68,fashion,dev_863_75201,IN,0,none
txn_0014767,1031,2026-04-11 19:12:57,673.36,fashion,dev_1031_21153,IN,0,none
txn_0014768,1737,2026-04-11 19:12:57,3293.91,travel,dev_1737_30681,IN,0,none
txn_0014769,30,2026-04-11 19:13:32,5032.59,fuel,dev_30_96298,IN,0,none
txn_0014770,979,2026-04-11 19:13:52,381.73,pharmacy,dev_979_33528,IN,0,none
txn_0014771,765,2026-04-11 19:14:33,739.35,digital_goods,dev_765_76530,IN,0,none
txn_0014772,565,2026-04-11 19:15:10,2019.91,entertainment,dev_565_17797,IN,0,none
txn_0014773,1472,2026-04-11 19:15:12,1574.35,digital_goods,dev_1472_74832,IN,0,none
txn_0014774,1405,2026-04-11 19:15:32,263.02,fuel,dev_1405_30318,IN,0,none
txn_0014775,975,2026-04-11 19:16:14,2564.62,entertainment,dev_975_72153,IN,0,none
txn_0014776,6,2026-04-11 19:17:47,782.83,grocery,dev_6_49304,IN,0,none
txn_0014777,437,2026-04-11 19:18:35,445.3,fashion,dev_437_31407,AE,0,none
txn_0014778,91,2026-04-11 19:18:39,3607.19,electronics,dev_91_55803,GB,0,none
txn_0014779,1187,2026-04-11 19:19:01,162.58,entertainment,dev_1187_41600,IN,0,none
txn_0014780,903,2026-04-11 19:19:30,640.99,fashion,dev_903_72126,IN,0,none
txn_0014781,1309,2026-04-11 19:19:35,336.52,travel,dev_1309_79969,IN,0,none
txn_0014782,437,2026-04-11 19:20:11,948.7,pharmacy,dev_437_31407,AE,0,none
txn_0014783,471,2026-04-11 19:21:29,1317.34,fashion,dev_471_36394,IN,0,none
txn_0014784,974,2026-04-11 19:22:19,897.84,fashion,dev_974_75399,IN,0,none
txn_0014785,863,2026-04-11 19:23:28,415.54,fashion,dev_863_alt,IN,0,none
txn_0014786,223,2026-04-11 19:23:59,962.61,fuel,dev_223_54873,AE,0,none
txn_0014787,938,2026-04-11 19:25:04,1112.02,digital_goods,dev_938_80625,IN,0,none
txn_0014788,92,2026-04-11 19:25:45,797.56,entertainment,dev_92_68995,IN,0,none
txn_0014789,1439,2026-04-11 19:25:54,2034.1,digital_goods,dev_1439_79530,IN,0,none
txn_0014790,589,2026-04-11 19:26:17,210.05,fashion,dev_589_90849,IN,0,none
txn_0014791,561,2026-04-11 19:26:54,305.61,electronics,dev_561_47866,IN,0,none
txn_0014792,1493,2026-04-11 19:27:20,3889.4,pharmacy,dev_1493_83207,IN,0,none
txn_0014793,942,2026-04-11 19:27:32,345.09,utilities,dev_942_32967,IN,0,none
txn_0014794,1003,2026-04-11 19:27:42,1172.15,utilities,dev_1003_75497,IN,0,none
txn_0014795,1683,2026-04-11 19:30:08,1134.42,fuel,dev_1683_41201,IN,0,none
txn_0014796,1296,2026-04-11 19:30:34,315.8,fuel,dev_1296_93027,IN,0,none
txn_0014797,639,2026-04-11 19:30:41,431.02,utilities,dev_639_30689,IN,0,none
txn_0014798,1333,2026-04-11 19:30:48,127.57,travel,dev_1333_65319,IN,0,none
txn_0014799,435,2026-04-11 19:30:56,468.64,utilities,dev_435_45535,IN,0,none
txn_0014800,1163,2026-04-11 19:31:18,315.03,utilities,dev_1163_44997,IN,0,none
txn_0014801,1488,2026-04-11 19:31:31,2544.52,fuel,dev_1488_43568,IN,0,none
txn_0014802,1155,2026-04-11 19:31:35,1257.22,electronics,dev_1155_93918,IN,0,none
txn_0014803,483,2026-04-11 19:31:51,764.74,digital_goods,dev_483_68518,IN,0,none
txn_0014804,1574,2026-04-11 19:32:29,302.4,fashion,dev_1574_66247,IN,0,none
txn_0014805,451,2026-04-11 19:32:36,872.27,pharmacy,dev_451_12297,IN,0,none
txn_0014806,1193,2026-04-11 19:32:58,120.45,entertainment,dev_1193_95316,IN,0,none
txn_0014807,886,2026-04-11 19:33:15,1059.54,fuel,dev_886_10051,IN,0,none
txn_0014808,1044,2026-04-11 19:35:03,543.74,entertainment,dev_1044_56262,US,0,none
txn_0014809,1263,2026-04-11 19:35:22,3053.69,pharmacy,dev_1263_85252,IN,0,none
txn_0014810,1125,2026-04-11 19:36:35,529.26,fashion,dev_1125_60301,IN,0,none
txn_0014811,990,2026-04-11 19:37:36,160.25,digital_goods,dev_990_35966,IN,0,none
txn_0014812,997,2026-04-11 19:41:29,56.39,grocery,dev_997_14668,IN,0,none
txn_0014813,483,2026-04-11 19:43:52,1191.63,fashion,dev_483_68518,IN,0,none
txn_0014814,1096,2026-04-11 19:44:31,258.86,digital_goods,dev_1096_72213,US,0,none
txn_0014815,1299,2026-04-11 19:44:36,308.59,fashion,dev_1299_34026,IN,0,none
txn_0014816,1032,2026-04-11 19:44:37,3161.93,entertainment,dev_1032_25322,IN,0,none
txn_0014817,1504,2026-04-11 19:45:01,667.55,dining,dev_1504_87373,IN,0,none
txn_0014818,319,2026-04-11 19:45:21,581.4,fashion,dev_319_83808,IN,0,none
txn_0014819,1253,2026-04-11 19:46:28,2235.94,digital_goods,dev_1253_86673,US,0,none
txn_0014820,96,2026-04-11 19:48:51,668.57,digital_goods,dev_96_93147,IN,0,none
txn_0014821,715,2026-04-11 19:50:35,1204.34,grocery,dev_715_23501,IN,0,none
txn_0014822,1199,2026-04-11 19:51:17,805.46,electronics,dev_1199_18686,IN,0,none
txn_0014823,544,2026-04-11 19:51:43,536.53,fuel,dev_544_alt,IN,0,none
txn_0014824,963,2026-04-11 19:52:21,395.32,grocery,dev_963_79875,AE,0,none
txn_0014825,1602,2026-04-11 19:57:23,940.6,grocery,dev_1602_74822,IN,0,none
txn_0014826,616,2026-04-11 19:58:06,274.38,electronics,dev_616_alt,IN,0,none
txn_0014827,1430,2026-04-11 20:00:05,727.21,fashion,dev_1430_35371,IN,0,none
txn_0014828,1688,2026-04-11 20:01:39,170.85,travel,dev_1688_41969,GB,0,none
txn_0014829,1083,2026-04-11 20:01:45,75.21,pharmacy,dev_1083_42878,IN,0,none
txn_0014830,376,2026-04-11 20:02:24,1355.0,fuel,dev_376_25750,US,0,none
txn_0014831,785,2026-04-11 20:03:27,6644.41,travel,dev_785_24947,IN,0,none
txn_0014832,1707,2026-04-11 20:03:58,376.87,digital_goods,dev_1707_67659,SG,0,none
txn_0014833,1269,2026-04-11 20:05:48,766.72,utilities,dev_1269_46289,IN,0,none
txn_0014834,22,2026-04-11 20:07:07,172.97,digital_goods,dev_22_alt,IN,0,none
txn_0014835,395,2026-04-11 20:10:33,262.45,fuel,dev_395_88751,IN,0,none
txn_0014836,255,2026-04-11 20:10:52,225.38,pharmacy,dev_255_60123,IN,0,none
txn_0014837,495,2026-04-11 20:12:05,414.42,utilities,dev_495_52127,IN,0,none
txn_0014838,1048,2026-04-11 20:12:35,3159.39,dining,dev_1048_alt,IN,0,none
txn_0014839,1086,2026-04-11 20:12:39,228.96,digital_goods,dev_1086_37442,IN,0,none
txn_0014840,467,2026-04-11 20:12:47,345.73,pharmacy,dev_467_58858,IN,0,none
txn_0014841,1531,2026-04-11 20:12:50,230.33,fuel,dev_1531_84294,IN,0,none
txn_0014842,491,2026-04-11 20:12:52,788.02,grocery,dev_491_14968,IN,0,none
txn_0014843,852,2026-04-11 20:14:11,347.52,digital_goods,dev_852_alt,GB,0,none
txn_0014844,926,2026-04-11 20:14:25,312.07,dining,dev_926_76553,IN,0,none
txn_0014845,1454,2026-04-11 20:15:33,541.55,entertainment,dev_1454_56312,IN,0,none
txn_0014846,1518,2026-04-11 20:16:39,999.59,dining,dev_1518_63099,IN,0,none
txn_0014847,94,2026-04-11 20:16:40,271.27,pharmacy,dev_94_64904,IN,0,none
txn_0014848,10,2026-04-11 20:17:11,381.46,travel,dev_10_34501,SG,0,none
txn_0014849,1702,2026-04-11 20:18:12,1813.88,grocery,dev_1702_71832,GB,0,none
txn_0014850,1683,2026-04-11 20:19:15,1131.65,fuel,dev_1683_41201,IN,0,none
txn_0014851,492,2026-04-11 20:20:21,222.34,grocery,dev_492_61578,IN,0,none
txn_0014852,390,2026-04-11 20:20:21,569.93,grocery,dev_390_69035,AE,0,none
txn_0014853,1121,2026-04-11 20:20:45,994.65,utilities,dev_1121_53878,IN,0,none
txn_0014854,961,2026-04-11 20:21:06,408.29,entertainment,dev_961_36354,IN,0,none
txn_0014855,1368,2026-04-11 20:21:49,187.84,digital_goods,dev_1368_31649,BR,0,none
txn_0014856,1237,2026-04-11 20:22:27,1009.42,travel,dev_1237_51054,IN,0,none
txn_0014857,128,2026-04-11 20:23:23,220.41,dining,dev_128_28523,IN,0,none
txn_0014858,440,2026-04-11 20:26:22,362.3,utilities,dev_440_54894,IN,0,none
txn_0014859,1509,2026-04-11 20:30:14,357.1,electronics,dev_1509_88559,US,0,none
txn_0014860,1152,2026-04-11 20:30:19,855.6,fashion,dev_1152_67833,IN,0,none
txn_0014861,1558,2026-04-11 20:32:02,461.46,fashion,dev_1558_49769,IN,0,none
txn_0014862,1131,2026-04-11 20:35:46,324.88,fashion,dev_1131_76403,IN,0,none
txn_0014863,1699,2026-04-11 20:36:23,1155.8,grocery,dev_1699_91562,IN,0,none
txn_0014864,1528,2026-04-11 20:36:25,828.66,entertainment,dev_1528_99523,IN,0,none
txn_0014865,65,2026-04-11 20:36:56,1689.57,fashion,dev_65_15447,IN,0,none
txn_0014866,116,2026-04-11 20:39:00,466.09,fashion,dev_116_24945,IN,0,none
txn_0014867,1097,2026-04-11 20:43:40,2120.93,entertainment,dev_1097_55018,GB,0,none
txn_0014868,1734,2026-04-11 20:46:15,1063.08,digital_goods,dev_1734_37896,IN,0,none
txn_0014869,1513,2026-04-11 20:48:53,2337.84,fuel,dev_1513_29405,NG,0,none
txn_0014870,1062,2026-04-11 20:50:35,397.66,fashion,dev_1062_49708,IN,0,none
txn_0014871,500,2026-04-11 20:50:40,1258.11,entertainment,dev_500_24054,IN,0,none
txn_0014872,1149,2026-04-11 20:51:10,270.46,entertainment,dev_1149_88691,IN,0,none
txn_0014873,176,2026-04-11 20:53:08,583.38,fuel,dev_176_29761,IN,0,none
txn_0014874,768,2026-04-11 20:56:40,49.02,electronics,dev_768_90824,IN,0,none
txn_0014875,1059,2026-04-11 20:58:45,1597.09,utilities,dev_1059_78743,IN,0,none
txn_0014876,1294,2026-04-11 20:59:23,410.01,fuel,dev_1294_29749,IN,0,none
txn_0014877,70,2026-04-11 21:00:05,1470.43,fuel,dev_70_alt,IN,0,none
txn_0014878,699,2026-04-11 21:02:17,498.21,electronics,dev_699_31889,IN,0,none
txn_0014879,702,2026-04-11 21:04:06,268.89,travel,dev_702_98907,US,0,none
txn_0014880,998,2026-04-11 21:04:38,374.07,fuel,dev_998_48577,IN,0,none
txn_0014881,142,2026-04-11 21:05:06,903.43,dining,dev_142_25281,IN,0,none
txn_0014882,1343,2026-04-11 21:07:41,1035.55,utilities,dev_1343_58309,IN,0,none
txn_0014883,550,2026-04-11 21:07:50,1599.15,grocery,dev_550_64028,US,0,none
txn_0014884,1574,2026-04-11 21:08:27,243.9,dining,dev_1574_alt,IN,0,none
txn_0014885,1253,2026-04-11 21:08:28,1637.92,entertainment,dev_1253_86673,US,0,none
txn_0014886,1171,2026-04-11 21:10:52,320.67,digital_goods,dev_1171_97801,NG,0,none
txn_0014887,745,2026-04-11 21:11:20,100.16,fuel,dev_745_28424,IN,0,none
txn_0014888,165,2026-04-11 21:12:14,306.64,grocery,dev_165_25062,IN,0,none
txn_0014889,1185,2026-04-11 21:12:48,813.95,grocery,dev_1185_77784,IN,0,none
txn_0014890,1672,2026-04-11 21:13:06,644.55,pharmacy,dev_1672_62779,IN,0,none
txn_0014891,654,2026-04-11 21:13:15,571.72,fashion,dev_654_26850,GB,0,none
txn_0014892,886,2026-04-11 21:13:45,565.43,fuel,dev_886_10051,IN,0,none
txn_0014893,331,2026-04-11 21:15:05,2577.81,electronics,dev_331_39814,IN,0,none
txn_0014894,1018,2026-04-11 21:17:02,1094.21,grocery,dev_1018_32005,IN,0,none
txn_0014895,648,2026-04-11 21:17:32,3989.46,entertainment,dev_648_19456,IN,0,none
txn_0014896,426,2026-04-11 21:18:26,148.05,electronics,dev_426_57681,IN,0,none
txn_0014897,875,2026-04-11 21:18:31,520.81,fashion,dev_875_69831,IN,0,none
txn_0014898,1018,2026-04-11 21:18:37,1585.33,electronics,dev_1018_32005,IN,0,none
txn_0014899,864,2026-04-11 21:21:19,784.72,grocery,dev_864_95433,IN,0,none
txn_0014900,358,2026-04-11 21:23:23,453.62,electronics,dev_358_74448,NG,0,none
txn_0014901,1125,2026-04-11 21:24:47,763.27,fashion,dev_1125_60301,IN,0,none
txn_0014902,654,2026-04-11 21:25:03,628.4,fashion,dev_654_26850,GB,0,none
txn_0014903,1292,2026-04-11 21:25:10,734.68,fuel,dev_1292_21024,SG,0,none
txn_0014904,1362,2026-04-11 21:25:46,2444.0,fashion,dev_1362_13544,IN,0,none
txn_0014905,396,2026-04-11 21:26:06,806.89,pharmacy,dev_396_55958,IN,0,none
txn_0014906,1352,2026-04-11 21:26:37,1193.07,utilities,dev_1352_60706,IN,0,none
txn_0014907,908,2026-04-11 21:27:30,406.85,travel,dev_908_95253,RU,0,none
txn_0014908,30,2026-04-11 21:27:51,2166.58,utilities,dev_30_96298,IN,0,none
txn_0014909,1415,2026-04-11 21:28:30,815.58,electronics,dev_1415_10254,IN,0,none
txn_0014910,612,2026-04-11 21:30:41,1172.9,grocery,dev_612_19523,IN,0,none
txn_0014911,705,2026-04-11 21:30:46,598.81,pharmacy,dev_705_27718,IN,0,none
txn_0014912,1779,2026-04-11 21:33:36,898.52,electronics,dev_1779_98075,IN,0,none
txn_0014913,1221,2026-04-11 21:35:29,226.9,grocery,dev_1221_71260,IN,0,none
txn_0014914,1577,2026-04-11 21:36:27,1613.54,dining,dev_1577_81578,IN,0,none
txn_0014915,1776,2026-04-11 21:36:47,1609.93,utilities,dev_1776_69053,IN,0,none
txn_0014916,1415,2026-04-11 21:37:36,418.23,electronics,dev_1415_10254,IN,0,none
txn_0014917,1311,2026-04-11 21:38:42,316.38,travel,dev_1311_57053,SG,0,none
txn_0014918,1574,2026-04-11 21:42:42,249.78,dining,dev_1574_66247,IN,0,none
txn_0014919,464,2026-04-11 21:44:58,153.77,utilities,dev_464_42973,BR,0,none
txn_0014920,219,2026-04-11 21:45:45,487.02,fashion,dev_219_67738,IN,0,none
txn_0014921,32,2026-04-11 21:45:57,185.9,pharmacy,dev_32_alt,IN,0,none
txn_0014922,1558,2026-04-11 21:46:37,862.67,dining,dev_1558_49769,IN,0,none
txn_0014923,1292,2026-04-11 21:47:22,996.39,dining,dev_1292_21024,SG,0,none
txn_0014924,450,2026-04-11 21:48:34,923.47,electronics,dev_450_53803,IN,0,none
txn_0014925,501,2026-04-11 21:50:16,764.92,grocery,dev_501_98399,IN,0,none
txn_0014926,452,2026-04-11 21:50:51,1889.94,fuel,dev_452_78668,IN,0,none
txn_0014927,1011,2026-04-11 21:53:31,719.23,digital_goods,dev_1011_60456,IN,0,none
txn_0014928,1533,2026-04-11 21:56:34,58.6,fashion,dev_1533_87410,IN,0,none
txn_0014929,851,2026-04-11 21:57:10,782.76,entertainment,dev_851_55990,BR,0,none
txn_0014930,22,2026-04-11 21:57:29,1191.81,grocery,dev_22_50850,RU,0,none
txn_0014931,1334,2026-04-11 22:01:06,1615.95,fashion,dev_1334_10273,IN,0,none
txn_0014932,1044,2026-04-11 22:01:24,428.45,travel,dev_1044_56262,US,0,none
txn_0014933,584,2026-04-11 22:02:00,1704.31,electronics,dev_584_62987,IN,0,none
txn_0014934,451,2026-04-11 22:02:33,777.45,pharmacy,dev_451_12297,IN,0,none
txn_0014935,1527,2026-04-11 22:02:44,6415.8,fuel,dev_1527_41506,IN,0,none
txn_0014936,938,2026-04-11 22:03:03,887.39,utilities,dev_938_80625,BR,0,none
txn_0014937,809,2026-04-11 22:03:32,285.62,pharmacy,dev_809_86007,IN,0,none
txn_0014938,1149,2026-04-11 22:04:42,150.51,entertainment,dev_1149_88691,IN,0,none
txn_0014939,587,2026-04-11 22:04:43,450.21,travel,dev_587_56618,IN,0,none
txn_0014940,1008,2026-04-11 22:06:06,78.63,utilities,dev_1008_18686,IN,0,none
txn_0014941,343,2026-04-11 22:06:15,1350.42,fuel,dev_343_49586,IN,0,none
txn_0014942,1286,2026-04-11 22:08:04,505.2,entertainment,dev_1286_26046,IN,0,none
txn_0014943,1172,2026-04-11 22:10:25,81.81,electronics,dev_1172_23060,IN,0,none
